type,step,total_transactions,fraud_count,total_amount,avg_amount,max_amount,fraud_rate_pct
DEBIT,584,1,0,2404.66,2404.66,2404.66,0.0
DEBIT,585,5,0,14560.16,2912.032,3999.85,0.0
DEBIT,586,3,0,14139.03,4713.01,12821.61,0.0
DEBIT,587,18,0,40416.58,2245.3655555555556,4346.39,0.0
DEBIT,588,48,0,161463.71,3363.8272916666665,11514.06,0.0
DEBIT,589,51,0,108144.17,2120.4739215686272,7056.89,0.0
DEBIT,590,50,0,138628.1,2772.562,8176.69,0.0
DEBIT,592,43,0,89515.03,2081.7448837209304,5593.85,0.0
DEBIT,594,60,0,170586.54,2843.109,7729.98,0.0
DEBIT,595,47,0,134706.66,2866.0991489361704,6624.61,0.0
DEBIT,596,81,0,188826.17,2331.1872839506173,18469.88,0.0
DEBIT,597,12,0,24982.989999999998,2081.915833333333,3521.4,0.0
DEBIT,598,4,0,4020.69,1005.1725,1892.62,0.0
DEBIT,599,22,0,27396.75,1245.3068181818182,2885.01,0.0
DEBIT,601,42,0,149008.87,3547.830238095238,9573.66,0.0
DEBIT,608,3,0,5286.68,1762.2266666666667,3410.3,0.0
DEBIT,610,11,0,56074.42,5097.674545454545,16031.39,0.0
DEBIT,612,14,0,22677.670000000002,1619.8335714285715,2684.35,0.0
DEBIT,614,13,0,62070.41,4774.6469230769235,11486.23,0.0
DEBIT,617,8,0,13636.56,1704.57,2523.47,0.0
DEBIT,619,17,0,29304.85,1723.8147058823529,3508.31,0.0
DEBIT,621,2,0,920.44,460.22,815.97,0.0
DEBIT,630,1,0,399.34,399.34,399.34,0.0
DEBIT,637,10,0,12487.3,1248.73,2181.71,0.0
DEBIT,640,1,0,956.79,956.79,956.79,0.0
DEBIT,642,5,0,4660.94,932.1879999999999,1534.84,0.0
DEBIT,644,13,0,19692.649999999998,1514.8192307692307,3665.89,0.0
DEBIT,649,12,0,34295.6,2857.9666666666667,6355.0,0.0
DEBIT,656,14,0,18849.72,1346.4085714285716,4837.19,0.0
DEBIT,659,13,0,32545.15,2503.473076923077,5563.94,0.0
DEBIT,661,19,0,155146.87,8165.624736842105,34734.45,0.0
DEBIT,664,3,0,3252.67,1084.2233333333334,1641.06,0.0
DEBIT,667,7,0,9965.58,1423.6542857142856,1880.77,0.0
DEBIT,669,2,0,1680.0700000000002,840.0350000000001,954.07,0.0
DEBIT,670,24,0,32422.78,1350.9491666666665,3242.45,0.0
DEBIT,672,2,0,1387.93,693.965,1109.95,0.0
DEBIT,673,20,0,54155.47,2707.7735000000002,9076.23,0.0
DEBIT,679,1,0,8760.24,8760.24,8760.24,0.0
DEBIT,681,20,0,129741.58,6487.079,16858.83,0.0
DEBIT,683,9,0,39157.88,4350.875555555555,12650.45,0.0
DEBIT,684,20,0,47872.979999999996,2393.649,7556.78,0.0
DEBIT,686,32,0,78275.7,2446.115625,6139.07,0.0
DEBIT,687,82,0,321309.13,3918.404024390244,16566.44,0.0
DEBIT,688,59,0,181336.43,3073.498813559322,15993.87,0.0
DEBIT,690,24,0,71759.37,2989.9737499999997,7690.16,0.0
DEBIT,691,24,0,60220.81,2509.2004166666666,9064.75,0.0
DEBIT,692,44,0,123877.26,2815.3922727272725,7894.44,0.0
DEBIT,694,42,0,162751.55,3875.0369047619047,11906.71,0.0
DEBIT,695,85,0,284017.43,3341.3815294117644,8586.99,0.0
DEBIT,698,1,0,323.3,323.3,323.3,0.0
DEBIT,699,2,0,1861.51,930.755,1283.3,0.0
DEBIT,705,15,0,140835.78,9389.052,19333.48,0.0
DEBIT,707,1,0,2638.03,2638.03,2638.03,0.0
DEBIT,709,26,0,92449.25,3555.7403846153848,7572.07,0.0
DEBIT,710,14,0,66411.27,4743.662142857143,9993.14,0.0
DEBIT,714,8,0,34414.79,4301.84875,7721.55,0.0
DEBIT,715,16,0,91046.85,5690.428125,16887.83,0.0
DEBIT,716,1,0,12230.3,12230.3,12230.3,0.0
DEBIT,717,11,0,25364.21,2305.8372727272726,5360.95,0.0
DEBIT,718,30,0,42846.31,1428.2103333333332,3093.18,0.0
PAYMENT,1,1369,0,8337616.69,6090.297070854639,62820.46,0.0
PAYMENT,2,555,0,3937091.69,7093.858900900901,46256.91,0.0
PAYMENT,3,316,0,3011608.8,9530.407594936709,40550.78,0.0
PAYMENT,4,294,0,1262506.12,4294.2385034013605,46741.66,0.0
PAYMENT,5,419,0,2644895.46,6312.399665871121,47001.52,0.0
PAYMENT,6,1003,0,12249798.46,12213.15898305085,56058.18,0.0
PAYMENT,7,3821,0,29722267.25,7778.661934048679,68824.38,0.0
PAYMENT,8,8882,0,84876354.05,9555.995727313668,69478.99,0.0
PAYMENT,9,13105,0,168557968.83,12862.111318580695,67804.37,0.0
PAYMENT,10,12764,0,151899799.91,11900.642424788468,83428.95,0.0
PAYMENT,11,13054,0,173497410.09,13290.74690439712,75822.5,0.0
PAYMENT,12,12142,0,164235951.55,13526.268452479,85184.02,0.0
PAYMENT,13,12075,0,171257206.0,14182.791387163561,88702.64,0.0
PAYMENT,14,12758,0,130047919.85,10193.440966452421,92057.11,0.0
PAYMENT,15,13381,0,149756881.08,11191.755554891264,69801.51,0.0
PAYMENT,16,12598,0,154097525.98,12231.90395142086,82591.36,0.0
PAYMENT,17,13014,0,166623077.16,12803.371535269709,78917.14,0.0
PAYMENT,18,14738,0,160226377.94,10871.650016284435,81144.7,0.0
PAYMENT,19,15289,0,147910524.37,9674.309920204068,91381.93,0.0
PAYMENT,20,13802,0,126097823.0,9136.199318939283,75260.39,0.0
PAYMENT,21,7924,0,68622262.29,8660.053292529026,92595.57,0.0
PAYMENT,22,6101,0,56327474.8,9232.498737911817,71049.87,0.0
PAYMENT,23,3545,0,38096012.51,10746.406913963328,68450.13,0.0
PAYMENT,24,1727,0,19133672.14,11079.13847133758,67273.84,0.0
PAYMENT,25,917,0,8501799.13,9271.318571428572,74214.13,0.0
PAYMENT,26,194,0,970195.39,5001.0071649484535,35582.39,0.0
PAYMENT,27,18,0,90481.73999999999,5026.763333333332,12483.49,0.0
PAYMENT,33,7792,0,82661437.17,10608.500663501027,80534.71,0.0
PAYMENT,34,9777,0,126919326.06,12981.418232586684,88957.4,0.0
PAYMENT,35,9379,0,118587983.46,12643.990133276468,115264.68,0.0
PAYMENT,36,12086,0,191027137.32,15805.654254509349,107896.4,0.0
PAYMENT,37,10416,0,152353928.76,14626.913283410137,105606.14,0.0
PAYMENT,38,9720,0,97613785.71,10042.570546296296,90078.63,0.0
PAYMENT,39,7279,0,75966302.48,10436.365225992582,83045.58,0.0
PAYMENT,40,10507,0,119988759.18,11419.887615875132,77068.84,0.0
PAYMENT,41,11007,0,110667994.16,10054.328532751884,87400.58,0.0
PAYMENT,42,12552,0,131501669.52,10476.551108986616,109132.31,0.0
PAYMENT,43,13769,0,144851816.86,10520.140668167624,84711.02,0.0
PAYMENT,44,13304,0,121290087.44,9116.813547805172,95098.5,0.0
PAYMENT,45,7517,0,65128125.05,8664.111354263669,77920.33,0.0
PAYMENT,46,5770,0,47220312.06,8183.762922010399,89641.21,0.0
PAYMENT,47,4641,0,37410031.01,8060.769448394742,71975.55,0.0
PAYMENT,48,3502,0,28342000.68,8093.089857224443,73332.86,0.0
PAYMENT,49,480,0,3127637.43,6515.9113125,66536.63,0.0
PAYMENT,93,1836,0,15783791.78,8596.836481481481,78769.46,0.0
PAYMENT,94,4960,0,44478686.42,8967.477100806453,85509.93,0.0
PAYMENT,95,3759,0,38645571.37,10280.81175046555,69680.93,0.0
PAYMENT,96,3731,0,27209790.5,7292.894800321629,85198.89,0.0
PAYMENT,97,339,0,3313900.65,9775.51814159292,62416.85,0.0
PAYMENT,119,3378,0,30658836.84,9076.032220248668,85108.55,0.0
PAYMENT,120,1753,0,15843400.67,9037.878305761551,81761.66,0.0
PAYMENT,121,630,0,8177430.74,12980.048793650794,67712.78,0.0
PAYMENT,122,162,0,999257.74,6168.257654320988,51067.47,0.0
PAYMENT,123,16,0,105910.33,6619.395625,42881.42,0.0
PAYMENT,129,7170,0,101839965.13,14203.621357043236,108636.26,0.0
PAYMENT,130,10072,0,177711682.83,17644.130543089756,130947.18,0.0
PAYMENT,131,11076,0,161615881.37,14591.538585229326,88474.51,0.0
PAYMENT,132,10977,0,179934633.36,16391.968056846134,102218.39,0.0
PAYMENT,133,10797,0,196055874.43,18158.365696952857,118918.07,0.0
PAYMENT,134,9740,0,183183381.48,18807.328694045173,130879.69,0.0
PAYMENT,135,8663,0,126101947.93,14556.38323098234,93820.82,0.0
PAYMENT,136,9201,0,120135787.96,13056.818602325833,146931.72,0.0
PAYMENT,137,9749,0,154625987.77,15860.702407426405,88577.28,0.0
PAYMENT,138,9684,0,148564624.51,15341.245818876496,82947.74,0.0
PAYMENT,139,13793,0,173847778.73,12604.058488363662,80958.35,0.0
PAYMENT,140,12478,0,116359927.99,9325.206602820965,56043.78,0.0
PAYMENT,141,6438,0,58904798.77,9149.549358496428,59226.22,0.0
PAYMENT,142,5727,0,59580753.74,10403.484152261219,54369.12,0.0
PAYMENT,143,4037,0,32703015.53,8100.821285608125,51731.18,0.0
PAYMENT,144,2050,0,21026335.46,10256.74900487805,50078.33,0.0
PAYMENT,145,631,0,4754973.52,7535.615721077654,42059.87,0.0
PAYMENT,146,242,0,1943657.89,8031.644173553718,35342.58,0.0
PAYMENT,147,39,0,325071.45,8335.165384615384,35472.79,0.0
PAYMENT,153,6704,0,76739357.16,11446.801485680191,62425.64,0.0
PAYMENT,154,9210,0,116172192.14,12613.701643865365,70065.77,0.0
PAYMENT,155,9414,0,125922169.13,13376.053657318886,66490.53,0.0
PAYMENT,156,8800,0,115059218.03,13074.911139772727,63852.87,0.0
PAYMENT,157,9065,0,107824582.8,11894.603728626586,99909.28,0.0
PAYMENT,158,8623,0,100778654.76,11687.191784761684,78020.23,0.0
PAYMENT,159,8641,0,106019151.4,12269.315056127763,67253.37,0.0
PAYMENT,160,8653,0,116802546.38,13498.502990870218,88425.17,0.0
PAYMENT,161,9901,0,130869550.41,13217.811373598626,78225.48,0.0
PAYMENT,162,12505,0,157587324.61,12601.94519072371,96892.67,0.0
PAYMENT,163,13822,0,147517421.17,10672.653825061496,76805.66,0.0
PAYMENT,164,13167,0,144070437.87,10941.78156527683,101853.59,0.0
PAYMENT,165,6549,0,67023608.82,10234.174502977554,80106.62,0.0
PAYMENT,166,5843,0,52333991.82,8956.698925209652,87836.19,0.0
PAYMENT,167,4262,0,33867515.71,7946.390358986391,74198.04,0.0
PAYMENT,168,2179,0,16031456.2,7357.253877925654,76453.7,0.0
PAYMENT,169,872,0,7978800.3,9150.000344036696,48388.77,0.0
PAYMENT,170,272,0,2105736.13,7741.676948529412,57054.03,0.0
PAYMENT,177,6007,0,60469902.54,10066.572755119028,82046.29,0.0
PAYMENT,178,9136,0,107675958.04,11785.89733362522,92192.64,0.0
PAYMENT,179,9653,0,110559458.96,11453.378116647673,84072.62,0.0
PAYMENT,180,9910,0,132542341.31,13374.60558123108,98367.49,0.0
PAYMENT,181,9887,0,156524767.17,15831.37121169212,108011.05,0.0
PAYMENT,182,10211,0,121377115.5,11886.89800215454,68322.24,0.0
PAYMENT,183,9996,0,119444587.58,11949.238453381353,80699.16,0.0
PAYMENT,184,10049,0,130879875.36,13024.169107373868,111951.96,0.0
PAYMENT,185,11593,0,157911083.24,13621.244133528855,100334.5,0.0
PAYMENT,186,13060,0,161683230.91,12380.032994640122,98793.34,0.0
PAYMENT,187,15176,0,116304169.09,7663.69063587243,81300.58,0.0
PAYMENT,188,13417,0,97417305.81,7260.736812253112,115355.21,0.0
PAYMENT,189,7128,0,52043079.87,7301.217714646465,96838.41,0.0
PAYMENT,190,6028,0,47304673.78,7847.490673523557,107931.56,0.0
PAYMENT,191,5003,0,33504935.44,6696.968906656007,96168.35,0.0
PAYMENT,192,2378,0,15618193.29,6567.78523549201,57482.48,0.0
PAYMENT,193,901,0,27128037.23,30108.80935627081,176479.96,0.0
PAYMENT,194,352,0,2082013.27,5914.810426136363,55598.02,0.0
PAYMENT,195,58,0,419847.13,7238.7436206896555,23688.37,0.0
PAYMENT,201,6868,0,49948686.92,7272.668450786256,105502.21,0.0
PAYMENT,202,10391,0,90112661.68,8672.183782119142,105968.67,0.0
PAYMENT,203,11627,0,116924739.7,10056.31200653651,101490.78,0.0
PAYMENT,204,11621,0,110382120.29,9498.504456587214,108417.47,0.0
PAYMENT,205,10572,0,107906195.58,10206.791106696935,131401.88,0.0
PAYMENT,206,9765,0,99009565.21,10139.228388120839,96561.24,0.0
PAYMENT,207,9153,0,98201756.74,10728.914753632687,106682.94,0.0
PAYMENT,208,9789,0,94745271.78,9678.748777198896,98278.93,0.0
PAYMENT,209,9945,0,91714364.5,9222.158320764203,95064.45,0.0
PAYMENT,210,10895,0,103717963.97,9519.77640844424,110640.33,0.0
PAYMENT,211,11734,0,109112430.84,9298.826558718254,116637.61,0.0
PAYMENT,212,12304,0,117165034.6,9522.515815994799,130066.03,0.0
PAYMENT,213,6528,0,81816952.63,12533.234165134803,108775.85,0.0
PAYMENT,214,5471,0,64825358.56,11848.904872966552,112300.2,0.0
PAYMENT,215,4428,0,49578013.56,11196.480027100271,114051.97,0.0
PAYMENT,216,2379,0,23268350.96,9780.727599831862,112374.65,0.0
PAYMENT,217,1811,0,16453435.8,9085.276532302596,109434.79,0.0
PAYMENT,225,6254,0,141421794.45,22613.014782539172,145501.49,0.0
PAYMENT,226,9138,0,201430230.63,22043.14189428759,129439.3,0.0
PAYMENT,227,9911,0,223794199.53,22580.38538290788,137152.93,0.0
PAYMENT,228,9668,0,195952562.69,20268.159152875465,120587.87,0.0
PAYMENT,229,8885,0,142974613.96,16091.684182329771,95916.68,0.0
PAYMENT,230,8613,0,108724155.24,12623.261957506094,92349.05,0.0
PAYMENT,231,8660,0,107312169.65,12391.705502309469,109090.96,0.0
PAYMENT,232,8571,0,112797558.96,13160.373230661533,102761.74,0.0
PAYMENT,233,4718,0,70543610.44,14952.015777871979,86227.24,0.0
PAYMENT,234,10299,0,151968408.06,14755.646961840956,136257.19,0.0
PAYMENT,235,14405,0,154404552.94,10718.816587296078,115200.17,0.0
PAYMENT,236,12942,0,130572991.08,10089.08909596662,112784.32,0.0
PAYMENT,237,6695,0,56641632.94,8460.288713965645,104833.39,0.0
PAYMENT,238,5318,0,46600770.98,8762.837717186912,85821.37,0.0
PAYMENT,239,4683,0,38880326.76,8302.4400512492,95848.36,0.0
PAYMENT,240,2324,0,21225767.13,9133.29050344234,92082.23,0.0
PAYMENT,241,1037,0,6612955.97,6377.006721311475,89406.96,0.0
PAYMENT,242,382,0,2729404.0300000003,7145.036727748692,55342.16,0.0
PAYMENT,249,7894,0,112619264.36,14266.43835317963,104298.5,0.0
PAYMENT,250,10226,0,190488198.54,18627.830876197924,104142.47,0.0
PAYMENT,251,11689,0,226757352.7,19399.208888698777,109431.75,0.0
PAYMENT,252,11440,0,210413374.84,18392.77752097902,144583.44,0.0
PAYMENT,253,10461,0,171524854.48,16396.602091578243,112589.28,0.0
PAYMENT,254,9708,0,101457511.55,10450.917959414915,102375.23,0.0
PAYMENT,255,9540,0,87020995.88,9121.697681341719,107432.59,0.0
PAYMENT,256,9529,0,91669352.12,9620.039051317033,135400.82,0.0
PAYMENT,257,8519,0,82252934.24,9655.23350628008,107835.41,0.0
PAYMENT,258,8740,0,77501199.48,8867.414128146454,81616.29,0.0
PAYMENT,259,13390,0,97852713.07,7307.894926811053,103964.5,0.0
PAYMENT,260,12136,0,85046615.13,7007.796236816084,109887.31,0.0
PAYMENT,261,5905,0,42339316.62,7170.079021168501,77596.33,0.0
PAYMENT,262,5358,0,37047948.7,6914.510768943636,92764.46,0.0
PAYMENT,263,4342,0,21992027.71,5064.953410870567,94322.36,0.0
PAYMENT,264,2296,0,11073372.27,4822.897330139373,64529.52,0.0
PAYMENT,265,906,0,4459562.67,4922.254602649006,75523.12,0.0
PAYMENT,266,438,0,2453531.52,5601.670136986301,85560.84,0.0
PAYMENT,267,30,0,72927.5,2430.9166666666665,11015.27,0.0
PAYMENT,273,2859,0,20289673.94,7096.772976565233,110274.91,0.0
PAYMENT,274,6691,0,58620847.13,8761.148876102226,93456.18,0.0
PAYMENT,275,8151,0,80745595.68,9906.219565697462,130266.61,0.0
PAYMENT,276,8352,0,92570109.56,11083.585914750958,105459.54,0.0
PAYMENT,277,8403,0,87735078.94,10440.923353564203,118002.79,0.0
PAYMENT,278,8670,0,86517493.62,9978.94966782007,132690.27,0.0
PAYMENT,279,8738,0,86062689.72,9849.243501945524,117983.96,0.0
PAYMENT,280,8713,0,90963314.0,10439.953402961093,114524.25,0.0
PAYMENT,281,9395,0,96392434.16,10259.971704097925,126708.42,0.0
PAYMENT,282,10137,0,106989272.81,10554.332919996054,167499.29,0.0
PAYMENT,283,12015,0,137968960.94,11483.059587182688,169291.75,0.0
PAYMENT,284,12153,0,146729257.8,12073.50101209578,126245.48,0.0
PAYMENT,285,6288,0,76299102.21,12134.081140267175,172964.63,0.0
PAYMENT,286,5539,0,69254121.78,12503.000862971656,125974.51,0.0
PAYMENT,287,3944,0,72651789.24,18420.839056795132,118034.32,0.0
PAYMENT,288,2366,0,90328832.1,38177.86648351648,197201.17,0.0
PAYMENT,289,889,0,10387016.04,11683.932553430821,103189.37,0.0
PAYMENT,290,241,0,2542384.9899999998,10549.315311203318,76440.39,0.0
PAYMENT,291,13,0,62040.159999999996,4772.32,18257.7,0.0
PAYMENT,297,6906,0,172263433.08,24944.024483058212,130650.97,0.0
PAYMENT,298,9129,0,226517124.64,24812.917585715848,153887.45,0.0
PAYMENT,299,10259,0,214542633.07,20912.626286187737,123948.78,0.0
PAYMENT,300,9735,0,188806527.11,19394.60987262455,119719.17,0.0
PAYMENT,301,9743,0,180391714.8,18515.00716411783,130742.25,0.0
PAYMENT,302,9151,0,168917719.74,18458.93560703748,182787.85,0.0
PAYMENT,303,7745,0,182354142.75,23544.756972240157,160826.94,0.0
PAYMENT,304,7873,0,124372250.8,15797.313705067954,105635.08,0.0
PAYMENT,305,10235,0,179103229.13,17499.09419931607,118737.59,0.0
PAYMENT,306,12995,0,184112434.2,14167.944147749133,131317.42,0.0
PAYMENT,307,14379,0,192857221.19,13412.422365254886,146819.7,0.0
PAYMENT,308,13063,0,194700947.12,14904.765147362781,96040.78,0.0
PAYMENT,309,6487,0,113105308.51,17435.68806998613,119347.44,0.0
PAYMENT,310,5495,0,92958097.99,16916.851317561417,107135.02,0.0
PAYMENT,311,5361,0,55868403.49,10421.265340421563,149161.03,0.0
PAYMENT,312,1761,0,17326081.88,9838.774491766042,101798.65,0.0
PAYMENT,313,760,0,23815064.07,31335.610618421055,167980.86,0.0
PAYMENT,314,253,0,1736054.44,6861.875256916996,60551.53,0.0
PAYMENT,321,6036,0,91953982.68,15234.258230616304,144265.37,0.0
PAYMENT,322,8874,0,178430744.28,20107.13818796484,131560.57,0.0
PAYMENT,323,9568,0,225019796.96,23517.955367892977,141893.94,0.0
PAYMENT,324,9306,0,177450293.59,19068.374552976573,118331.3,0.0
PAYMENT,325,8584,0,138519818.07,16136.977873951537,108332.2,0.0
PAYMENT,326,8581,0,153999142.08,17946.526288311386,116858.38,0.0
PAYMENT,327,7641,0,152613868.68,19973.022991755006,105646.25,0.0
PAYMENT,328,8128,0,170147241.68,20933.46969488189,119310.06,0.0
PAYMENT,329,10129,0,179410564.71,17712.564390364303,128837.5,0.0
PAYMENT,330,11587,0,160407527.09,13843.749640976957,90281.84,0.0
PAYMENT,331,13006,0,167217301.56,12856.935380593572,104982.35,0.0
PAYMENT,332,13031,0,166585950.79,12783.819414473179,113853.58,0.0
PAYMENT,333,6311,0,108602607.14,17208.46254793218,116267.8,0.0
PAYMENT,334,6035,0,84108337.04,13936.758415907208,101704.54,0.0
PAYMENT,335,5762,0,55965367.79,9712.837172856647,103493.86,0.0
PAYMENT,336,1581,0,15702457.42,9931.978127767235,71127.89,0.0
PAYMENT,337,123,0,867245.34,7050.775121951219,35751.28,0.0
PAYMENT,338,269,0,2477958.23,9211.74063197026,54693.1,0.0
PAYMENT,345,5234,0,81973410.52,15661.713893771494,112879.63,0.0
PAYMENT,346,8434,0,151478800.23,17960.49326891155,112507.44,0.0
PAYMENT,347,9438,0,208230140.51,22062.95195062513,174146.67,0.0
PAYMENT,348,9442,0,186735127.04,19777.07339970345,114700.24,0.0
PAYMENT,349,9419,0,190728594.92,20249.34652510882,115530.59,0.0
PAYMENT,350,8981,0,141192263.72,15721.218541365104,94526.54,0.0
PAYMENT,351,8449,0,109633843.8,12975.955000591786,76385.82,0.0
PAYMENT,352,8563,0,120582006.38,14081.74779633306,155523.48,0.0
PAYMENT,353,9459,0,129391067.43,13679.148686964796,76185.78,0.0
PAYMENT,354,12510,0,152566347.58,12195.551365307754,80215.58,0.0
PAYMENT,355,13853,0,156404426.68,11290.292837652494,88435.36,0.0
PAYMENT,356,11760,0,123939724.64,10539.092231292518,90745.46,0.0
PAYMENT,357,6381,0,71934627.8,11273.253063783106,80160.7,0.0
PAYMENT,358,5875,0,88856124.93,15124.446796595746,173708.21,0.0
PAYMENT,359,4273,0,38941556.66,9113.399639597472,82660.7,0.0
PAYMENT,360,1961,0,16001920.32,8160.081754207037,71781.87,0.0
PAYMENT,361,812,0,19547850.64,24073.707684729066,100120.35,0.0
PAYMENT,362,222,0,1392572.19,6272.847702702702,44621.41,0.0
PAYMENT,369,5228,0,77949918.37,14910.083850420811,97824.59,0.0
PAYMENT,370,8236,0,117148753.44,14223.98657600777,104368.24,0.0
PAYMENT,371,9148,0,152984507.69,16723.27368714473,98041.26,0.0
PAYMENT,372,9281,0,139034060.9,14980.504352979206,97561.94,0.0
PAYMENT,373,9134,0,136079793.41,14898.159996715567,138945.34,0.0
PAYMENT,374,8718,0,128838937.68,14778.497095664145,102943.76,0.0
PAYMENT,375,8460,0,125416798.03,14824.68061820331,98892.05,0.0
PAYMENT,376,6648,0,102947591.75,15485.498157340553,100830.18,0.0
PAYMENT,377,6011,0,77640762.05,12916.446855764432,95452.58,0.0
PAYMENT,378,11502,0,142873514.75,12421.623608937576,123217.19,0.0
PAYMENT,379,12827,0,149587666.76,11661.937067124034,107641.71,0.0
PAYMENT,380,13183,0,146075039.45,11080.5612872639,106014.29,0.0
PAYMENT,381,6310,0,69975000.69,11089.54052139461,85923.61,0.0
PAYMENT,382,5479,0,69720241.75,12724.993931374338,121493.24,0.0
PAYMENT,383,4234,0,45432719.29,10730.448580538497,92003.21,0.0
PAYMENT,384,2012,0,21431127.22,10651.653687872762,91689.66,0.0
PAYMENT,385,852,0,8041556.21,9438.446255868545,77949.76,0.0
PAYMENT,386,285,0,3434133.05,12049.589649122807,81797.13,0.0
PAYMENT,393,6497,0,136858867.9,21064.932722795136,114381.9,0.0
PAYMENT,394,9127,0,187331086.24,20524.9354924948,106698.96,0.0
PAYMENT,395,7151,0,131332108.8,18365.55849531534,133614.47,0.0
PAYMENT,396,10605,0,207200648.37,19538.014933521925,128812.58,0.0
PAYMENT,397,9413,0,187094929.91,19876.227548071816,150287.73,0.0
PAYMENT,398,8126,0,142775254.55,17570.176538272215,122208.85,0.0
PAYMENT,399,9383,0,181910036.45,19387.193482894596,123558.33,0.0
PAYMENT,400,9469,0,178282615.86,18828.02997782237,124309.52,0.0
PAYMENT,401,10455,0,188790257.87,18057.413473935918,134240.71,0.0
PAYMENT,402,12138,0,167013069.22,13759.521273685945,148172.8,0.0
PAYMENT,403,14107,0,170074864.83,12056.061872120225,115332.91,0.0
PAYMENT,404,12686,0,141735009.67,11172.553182248146,125642.4,0.0
PAYMENT,405,6908,0,85226296.46,12337.33301389693,155227.63,0.0
PAYMENT,406,5661,0,82078321.72,14498.908623918036,118951.35,0.0
PAYMENT,407,4200,0,53059723.82,12633.267576190476,117542.33,0.0
PAYMENT,408,4551,0,45817910.05,10067.657668644253,124795.7,0.0
PAYMENT,409,243,0,2685411.66,11051.076790123458,82407.9,0.0
PAYMENT,413,136,0,661666.74,4865.196617647059,61362.66,0.0
PAYMENT,416,946,0,11256126.67,11898.653985200846,112850.53,0.0
PAYMENT,419,436,0,17139130.55,39309.932454128444,230549.18,0.0
PAYMENT,420,847,0,10413391.36,12294.44080283353,98750.7,0.0
PAYMENT,422,416,0,10732257.21,25798.695216346157,138896.18,0.0
PAYMENT,423,271,0,3121398.14,11518.074317343175,47510.06,0.0
PAYMENT,426,1616,0,20668383.99,12789.841577970295,96180.29,0.0
PAYMENT,428,899,0,8508008.96,9463.85868743048,97002.35,0.0
PAYMENT,429,903,0,7507885.93,8314.380874861572,61526.92,0.0
PAYMENT,431,967,0,8382537.53,8668.601375387798,58156.0,0.0
PAYMENT,436,94,0,307600.6,3272.346808510638,41679.04,0.0
PAYMENT,439,547,0,3983341.29,7282.15957952468,74065.62,0.0
PAYMENT,442,478,0,4200441.22,8787.533933054392,102953.38,0.0
PAYMENT,445,9,0,103490.34999999999,11498.927777777777,34955.63,0.0
PAYMENT,448,849,0,12615097.08,14858.771590106007,80055.27,0.0
PAYMENT,449,460,0,5528909.07,12019.367543478262,60122.31,0.0
PAYMENT,451,1252,0,12090890.16,9657.260511182109,88390.57,0.0
PAYMENT,452,70,0,718020.54,10257.436285714286,37680.77,0.0
PAYMENT,453,22,0,252638.78,11483.58090909091,38489.05,0.0
PAYMENT,454,16,0,111806.91,6987.931875,27906.94,0.0
PAYMENT,455,505,0,6312271.75,12499.54801980198,61379.58,0.0
PAYMENT,458,208,0,1414575.83,6800.845336538462,70273.3,0.0
PAYMENT,460,15,0,33804.35,2253.6233333333334,13949.99,0.0
PAYMENT,461,25,0,72135.69,2885.4276,19887.0,0.0
PAYMENT,466,393,0,6199800.12,15775.572824427481,73431.77,0.0
PAYMENT,469,2000,0,25602107.25,12801.053625,98549.4,0.0
PAYMENT,471,834,0,11724731.06,14058.430527577939,95983.63,0.0
PAYMENT,472,13,0,451513.7,34731.82307692308,120495.53,0.0
PAYMENT,474,787,0,7631175.06,9696.53756035578,66669.29,0.0
PAYMENT,476,1303,0,14899309.86,11434.619999999999,105138.41,0.0
PAYMENT,478,948,0,9118794.16,9618.9811814346,99125.64,0.0
PAYMENT,479,555,0,4455536.9,8027.994414414415,71355.16,0.0
PAYMENT,483,112,0,415786.2,3712.3767857142857,33047.42,0.0
PAYMENT,487,502,0,3105562.55,6186.379581673306,60624.44,0.0
PAYMENT,490,1210,0,19261857.96,15918.890876033058,91477.33,0.0
PAYMENT,492,1712,0,37693042.17,22016.963884345794,179959.71,0.0
PAYMENT,493,557,0,8012304.79,14384.748276481148,139572.6,0.0
PAYMENT,495,967,0,13016344.62,13460.542523267837,90873.72,0.0
PAYMENT,496,301,0,3894583.15,12938.814451827242,119533.3,0.0
PAYMENT,500,2194,0,24498942.61,11166.33664995442,157949.68,0.0
PAYMENT,502,86,0,673252.19,7828.5138372093015,48923.94,0.0
PAYMENT,503,1098,0,8628692.83,7858.554489981785,67043.04,0.0
PAYMENT,505,565,0,5192031.52,9189.43631858407,65287.21,0.0
PAYMENT,509,98,0,483234.72000000003,4930.966530612245,39093.64,0.0
PAYMENT,514,2975,0,43403584.15,14589.440050420168,144243.52,0.0
PAYMENT,517,484,0,9282711.9,19179.15681818182,185122.53,0.0
PAYMENT,518,1080,0,14569099.6,13489.907037037037,203795.61,0.0
PAYMENT,520,969,0,13910356.67,14355.373240454077,107194.12,0.0
PAYMENT,522,5740,0,79384252.74,13830.00918815331,207417.7,0.0
PAYMENT,524,929,0,17725498.54,19080.192185145315,219732.65,0.0
PAYMENT,525,3418,0,72293590.29,21150.845608543008,154893.51,0.0
PAYMENT,526,1123,0,10501510.28,9351.30033837934,156983.35,0.0
PAYMENT,527,1434,0,12152277.64,8474.391659693167,106855.52,0.0
